"ts_run","run_id","story_id","topstories_rank","beststories_rank","newstories_rank","status","score","descendants"
"2021-06-04 00:35:01",83611,27370026,38,1,,"hot",2226,816
"2021-06-04 00:40:01",83612,27370026,37,1,,"hot",2226,816
"2021-06-04 00:45:01",83613,27370026,37,1,,"hot",2226,816
"2021-06-04 00:50:01",83614,27370026,38,1,,"hot",2226,816
"2021-06-04 00:55:01",83615,27370026,38,1,,"hot",2227,816
"2021-06-04 01:00:02",83616,27370026,37,1,,"hot",2227,816
"2021-06-04 01:05:02",83617,27370026,37,1,,"hot",2228,817
"2021-06-04 01:10:01",83618,27370026,36,1,,"hot",2228,818
"2021-06-04 01:15:01",83619,27370026,38,1,,"hot",2228,819
"2021-06-04 01:20:01",83620,27370026,37,1,,"hot",2228,819
"2021-06-04 01:25:01",83621,27370026,37,1,,"hot",2228,819
"2021-06-04 01:30:02",83622,27370026,37,1,,"hot",2229,819
"2021-06-04 01:35:01",83623,27370026,36,1,,"hot",2230,819
"2021-06-04 01:40:01",83624,27370026,36,1,,"hot",2231,819
"2021-06-04 01:45:01",83625,27370026,35,1,,"hot",2231,819
"2021-06-04 01:50:01",83626,27370026,37,1,,"hot",2231,819
"2021-06-04 01:55:01",83627,27370026,36,1,,"hot",2231,819
"2021-06-04 02:00:01",83628,27370026,35,1,,"hot",2231,819
"2021-06-04 02:05:01",83629,27370026,35,1,,"hot",2231,821
"2021-06-04 02:10:01",83630,27370026,34,1,,"hot",2232,821
"2021-06-04 02:15:01",83631,27370026,33,1,,"hot",2232,821
"2021-06-04 02:20:01",83632,27370026,33,1,,"hot",2232,821
"2021-06-04 02:25:01",83633,27370026,33,1,,"hot",2233,821
"2021-06-04 02:30:01",83634,27370026,34,1,,"hot",2233,822
"2021-06-04 02:35:01",83635,27370026,34,1,,"hot",2233,822
"2021-06-04 02:40:01",83636,27370026,34,1,,"hot",2233,822
"2021-06-04 02:45:01",83637,27370026,34,1,,"hot",2234,822
"2021-06-04 02:50:01",83638,27370026,35,1,,"hot",2235,822
"2021-06-04 02:55:01",83639,27370026,33,1,,"hot",2236,822
"2021-06-04 03:00:01",83640,27370026,33,1,,"hot",2237,822
"2021-06-04 03:05:01",83641,27370026,33,1,,"hot",2237,822
"2021-06-04 03:10:01",83642,27370026,34,1,,"hot",2237,822
"2021-06-04 03:15:01",83643,27370026,34,1,,"hot",2237,822
"2021-06-04 03:20:01",83644,27370026,34,1,,"hot",2237,822
"2021-06-04 03:25:01",83645,27370026,34,1,,"hot",2237,822
"2021-06-04 03:30:01",83646,27370026,34,1,,"hot",2237,822
"2021-06-04 03:35:01",83647,27370026,34,1,,"hot",2237,822
"2021-06-04 03:40:01",83648,27370026,33,1,,"hot",2237,822
"2021-06-04 03:45:01",83649,27370026,33,1,,"hot",2238,822
"2021-06-04 03:50:01",83650,27370026,34,1,,"hot",2238,823
"2021-06-04 03:55:01",83651,27370026,34,1,,"hot",2238,823
"2021-06-04 04:00:01",83652,27370026,34,1,,"hot",2238,823
"2021-06-04 04:05:01",83653,27370026,33,1,,"hot",2239,823
"2021-06-04 04:10:01",83654,27370026,34,1,,"hot",2239,823
"2021-06-04 04:15:02",83655,27370026,34,1,,"hot",2239,823
"2021-06-04 04:20:01",83656,27370026,35,1,,"hot",2239,823
"2021-06-04 04:25:01",83657,27370026,34,1,,"hot",2239,823
"2021-06-04 04:30:01",83658,27370026,34,1,,"hot",2240,823
"2021-06-04 04:35:02",83659,27370026,35,1,,"hot",2240,823
"2021-06-04 04:40:01",83660,27370026,33,1,,"hot",2240,823
"2021-06-04 04:45:01",83661,27370026,33,1,,"hot",2240,823
"2021-06-04 04:50:01",83662,27370026,33,1,,"hot",2241,823
"2021-06-04 04:55:01",83663,27370026,34,1,,"hot",2241,823
"2021-06-04 05:00:01",83664,27370026,34,1,,"hot",2242,823
"2021-06-04 05:05:01",83665,27370026,35,1,,"hot",2242,823
"2021-06-04 05:10:01",83666,27370026,34,1,,"hot",2242,823
"2021-06-04 05:15:01",83667,27370026,35,1,,"hot",2242,823
"2021-06-04 05:20:01",83668,27370026,35,1,,"hot",2242,823
"2021-06-04 05:25:01",83669,27370026,35,1,,"hot",2242,823
"2021-06-04 05:30:01",83670,27370026,35,1,,"hot",2242,823
"2021-06-04 05:35:01",83671,27370026,35,1,,"hot",2242,823
"2021-06-04 05:40:01",83672,27370026,35,1,,"hot",2242,823
"2021-06-04 05:45:01",83673,27370026,35,1,,"hot",2242,823
"2021-06-04 05:50:01",83674,27370026,35,1,,"hot",2242,823
"2021-06-04 05:55:01",83675,27370026,35,1,,"hot",2242,823
"2021-06-04 06:00:01",83676,27370026,34,1,,"hot",2242,823
"2021-06-04 06:05:01",83677,27370026,34,1,,"hot",2242,823
"2021-06-04 06:10:01",83678,27370026,34,1,,"hot",2242,823
"2021-06-04 06:15:01",83679,27370026,34,1,,"hot",2242,823
"2021-06-04 06:20:01",83680,27370026,35,1,,"hot",2242,823
"2021-06-04 06:25:01",83681,27370026,35,1,,"hot",2242,823
"2021-06-04 06:30:01",83682,27370026,36,1,,"hot",2242,823
"2021-06-04 06:35:01",83683,27370026,35,1,,"hot",2242,823
"2021-06-04 06:40:01",83684,27370026,35,1,,"hot",2242,823
"2021-06-04 06:45:01",83685,27370026,34,1,,"hot",2242,823
"2021-06-04 06:50:01",83686,27370026,35,1,,"hot",2242,823
"2021-06-04 06:55:01",83687,27370026,35,1,,"hot",2242,823
"2021-06-04 07:00:01",83688,27370026,33,1,,"hot",2242,823
"2021-06-04 07:05:01",83689,27370026,33,1,,"hot",2242,823
"2021-06-04 07:10:01",83690,27370026,33,1,,"hot",2242,823
"2021-06-04 07:15:01",83691,27370026,32,1,,"hot",2242,823
"2021-06-04 07:20:01",83692,27370026,33,1,,"hot",2243,823
"2021-06-04 07:25:01",83693,27370026,33,1,,"hot",2243,823
"2021-06-04 07:30:01",83694,27370026,33,1,,"hot",2243,823
"2021-06-04 07:35:01",83695,27370026,33,1,,"hot",2243,823
"2021-06-04 07:40:01",83696,27370026,33,1,,"hot",2243,823
"2021-06-04 07:45:01",83697,27370026,33,1,,"hot",2243,823
"2021-06-04 07:50:01",83698,27370026,32,1,,"hot",2244,823
"2021-06-04 07:55:01",83699,27370026,32,1,,"hot",2244,823
"2021-06-04 08:00:01",83700,27370026,32,1,,"hot",2244,823
"2021-06-04 08:05:01",83701,27370026,33,1,,"hot",2245,823
"2021-06-04 08:10:01",83702,27370026,33,1,,"hot",2245,823
"2021-06-04 08:15:01",83703,27370026,33,1,,"hot",2246,823
"2021-06-04 08:20:01",83704,27370026,34,1,,"hot",2246,823
"2021-06-04 08:25:01",83705,27370026,34,1,,"hot",2246,823
"2021-06-04 08:30:01",83706,27370026,33,1,,"hot",2246,823
"2021-06-04 08:35:02",83707,27370026,33,1,,"hot",2246,823
"2021-06-04 08:40:01",83708,27370026,33,1,,"hot",2246,823
"2021-06-04 08:45:01",83709,27370026,33,1,,"hot",2247,823
"2021-06-04 08:50:01",83710,27370026,33,1,,"hot",2248,823
"2021-06-04 08:55:01",83711,27370026,33,1,,"hot",2248,823
"2021-06-04 09:00:01",83712,27370026,29,1,,"hot",2249,823
"2021-06-04 09:05:01",83713,27370026,29,1,,"hot",2250,823
"2021-06-04 09:10:01",83714,27370026,28,1,,"hot",2251,823
"2021-06-04 09:15:01",83715,27370026,29,1,,"hot",2251,823
"2021-06-04 09:20:01",83716,27370026,30,1,,"hot",2252,823
"2021-06-04 09:25:01",83717,27370026,30,1,,"hot",2252,823
"2021-06-04 09:30:01",83718,27370026,32,1,,"hot",2252,823
"2021-06-04 09:35:01",83719,27370026,31,1,,"hot",2252,823
"2021-06-04 09:40:01",83720,27370026,31,1,,"hot",2252,823
"2021-06-04 09:45:01",83721,27370026,31,1,,"hot",2252,823
"2021-06-04 09:50:01",83722,27370026,30,1,,"hot",2252,823
"2021-06-04 09:55:01",83723,27370026,30,1,,"hot",2253,823
"2021-06-04 10:00:01",83724,27370026,30,1,,"hot",2253,823
"2021-06-04 10:05:01",83725,27370026,30,1,,"hot",2256,823
"2021-06-04 10:10:01",83726,27370026,30,1,,"hot",2256,823
"2021-06-04 10:15:02",83727,27370026,30,1,,"hot",2256,824
"2021-06-04 10:20:01",83728,27370026,32,1,,"hot",2257,824
"2021-06-04 10:25:02",83729,27370026,32,1,,"hot",2258,824
"2021-06-04 10:30:01",83730,27370026,32,1,,"hot",2258,824
"2021-06-04 10:35:01",83731,27370026,32,1,,"hot",2258,824
"2021-06-04 10:40:02",83732,27370026,31,1,,"hot",2258,824
"2021-06-04 10:45:01",83733,27370026,31,1,,"hot",2258,824
"2021-06-04 10:50:01",83734,27370026,30,1,,"hot",2258,824
"2021-06-04 10:55:01",83735,27370026,30,1,,"hot",2258,824
"2021-06-04 11:00:01",83736,27370026,30,1,,"hot",2259,824
"2021-06-04 11:05:01",83737,27370026,30,1,,"hot",2259,824
"2021-06-04 11:10:01",83738,27370026,29,1,,"hot",2259,824
"2021-06-04 11:15:01",83739,27370026,30,1,,"hot",2260,824
"2021-06-04 11:20:01",83740,27370026,29,1,,"hot",2262,824
"2021-06-04 11:25:02",83741,27370026,31,1,,"hot",2262,824
"2021-06-04 11:30:01",83742,27370026,31,1,,"hot",2262,824
"2021-06-04 11:35:01",83743,27370026,31,1,,"hot",2262,824
"2021-06-04 11:40:01",83744,27370026,32,1,,"hot",2262,824
"2021-06-04 11:45:01",83745,27370026,32,1,,"hot",2263,824
"2021-06-04 11:50:01",83746,27370026,31,1,,"hot",2264,825
"2021-06-04 11:55:02",83747,27370026,31,1,,"hot",2264,825
"2021-06-04 12:00:01",83748,27370026,30,1,,"hot",2265,825
"2021-06-04 12:05:01",83749,27370026,31,1,,"hot",2265,825
"2021-06-04 12:10:01",83750,27370026,32,1,,"hot",2265,825
"2021-06-04 12:15:01",83751,27370026,32,1,,"hot",2265,825
"2021-06-04 12:20:01",83752,27370026,32,1,,"hot",2266,825
"2021-06-04 12:25:01",83753,27370026,32,1,,"hot",2266,825
"2021-06-04 12:30:01",83754,27370026,29,1,,"hot",2267,825
"2021-06-04 12:35:01",83755,27370026,29,1,,"hot",2268,825
"2021-06-04 12:40:01",83756,27370026,29,1,,"hot",2271,826
"2021-06-04 12:45:01",83757,27370026,30,1,,"hot",2273,826
"2021-06-04 12:50:01",83758,27370026,30,1,,"hot",2273,826
"2021-06-04 12:55:01",83759,27370026,31,1,,"hot",2273,826
"2021-06-04 13:00:01",83760,27370026,32,1,,"hot",2274,826
"2021-06-04 13:05:01",83761,27370026,32,1,,"hot",2274,826
"2021-06-04 13:10:01",83762,27370026,32,1,,"hot",2274,826
"2021-06-04 13:15:01",83763,27370026,32,1,,"hot",2274,826
"2021-06-04 13:20:01",83764,27370026,32,1,,"hot",2274,826
"2021-06-04 13:25:01",83765,27370026,33,1,,"hot",2274,826
"2021-06-04 13:30:01",83766,27370026,32,1,,"hot",2274,826
"2021-06-04 13:35:01",83767,27370026,30,1,,"hot",2274,827
"2021-06-04 13:40:01",83768,27370026,30,1,,"hot",2274,827
"2021-06-04 13:45:01",83769,27370026,29,1,,"hot",2274,827
"2021-06-04 13:50:01",83770,27370026,30,1,,"hot",2275,827
"2021-06-04 13:55:01",83771,27370026,30,1,,"hot",2278,828
"2021-06-04 14:00:01",83772,27370026,31,1,,"hot",2278,828
"2021-06-04 14:05:01",83773,27370026,30,1,,"hot",2279,828
"2021-06-04 14:10:02",83774,27370026,29,1,,"hot",2279,828
"2021-06-04 14:15:01",83775,27370026,30,1,,"hot",2279,828
"2021-06-04 14:20:01",83776,27370026,30,1,,"hot",2279,828
"2021-06-04 14:25:01",83777,27370026,31,1,,"hot",2280,829
"2021-06-04 14:30:01",83778,27370026,32,1,,"hot",2280,829
"2021-06-04 14:35:01",83779,27370026,30,1,,"hot",2280,829
"2021-06-04 14:40:01",83780,27370026,30,1,,"hot",2280,829
"2021-06-04 14:45:01",83781,27370026,30,1,,"hot",2281,829
"2021-06-04 14:50:01",83782,27370026,31,1,,"hot",2281,829
"2021-06-04 14:55:01",83783,27370026,31,1,,"hot",2281,829
"2021-06-04 15:00:01",83784,27370026,30,1,,"hot",2281,829
"2021-06-04 15:05:01",83785,27370026,30,1,,"hot",2281,829
"2021-06-04 15:10:01",83786,27370026,30,1,,"hot",2282,830
"2021-06-04 15:15:01",83787,27370026,29,1,,"hot",2282,831
"2021-06-04 15:20:01",83788,27370026,29,1,,"hot",2284,831
"2021-06-04 15:25:01",83789,27370026,29,1,,"hot",2286,831
"2021-06-04 15:30:01",83790,27370026,32,1,,"hot",2287,831
"2021-06-04 15:35:01",83791,27370026,33,1,,"hot",2287,831
"2021-06-04 15:40:01",83792,27370026,32,1,,"hot",2287,831
"2021-06-04 15:45:01",83793,27370026,31,1,,"hot",2288,832
"2021-06-04 15:50:01",83794,27370026,31,1,,"hot",2288,832
"2021-06-04 15:55:01",83795,27370026,30,1,,"hot",2288,832
"2021-06-04 16:00:01",83796,27370026,28,1,,"hot",2289,832
"2021-06-04 16:05:01",83797,27370026,27,1,,"hot",2289,832
"2021-06-04 16:10:01",83798,27370026,28,1,,"hot",2290,832
"2021-06-04 16:15:01",83799,27370026,29,1,,"hot",2292,832
"2021-06-04 16:20:01",83800,27370026,31,1,,"hot",2292,833
"2021-06-04 16:25:01",83801,27370026,34,1,,"hot",2292,833
"2021-06-04 16:30:01",83802,27370026,37,1,,"hot",2292,833
"2021-06-04 16:35:01",83803,27370026,37,1,,"hot",2292,833
"2021-06-04 16:40:01",83804,27370026,37,1,,"hot",2292,833
"2021-06-04 16:45:01",83805,27370026,38,1,,"hot",2292,833
"2021-06-04 16:50:01",83806,27370026,39,1,,"hot",2292,833
"2021-06-04 16:55:01",83807,27370026,41,1,,"hot",2292,833
"2021-06-04 17:00:01",83808,27370026,41,1,,"hot",2292,833
"2021-06-04 17:05:01",83809,27370026,41,1,,"hot",2292,833
"2021-06-04 17:10:01",83810,27370026,40,1,,"hot",2292,833
"2021-06-04 17:15:01",83811,27370026,40,1,,"hot",2292,833
"2021-06-04 17:20:01",83812,27370026,40,1,,"hot",2292,833
"2021-06-04 17:25:01",83813,27370026,42,1,,"hot",2292,833
"2021-06-04 17:30:01",83814,27370026,44,1,,"hot",2292,833
"2021-06-04 17:35:01",83815,27370026,44,1,,"hot",2292,833
"2021-06-04 17:40:01",83816,27370026,46,1,,"hot",2293,833
"2021-06-04 17:45:01",83817,27370026,46,1,,"hot",2293,833
"2021-06-04 17:50:01",83818,27370026,46,1,,"hot",2294,833
"2021-06-04 17:55:01",83819,27370026,46,1,,"hot",2294,833
"2021-06-04 18:00:01",83820,27370026,46,1,,"hot",2294,833
"2021-06-04 18:05:01",83821,27370026,47,1,,"hot",2295,833
"2021-06-04 18:10:01",83822,27370026,48,1,,"hot",2296,833
"2021-06-04 18:15:01",83823,27370026,51,1,,"hot",2296,833
"2021-06-04 18:20:01",83824,27370026,52,1,,"hot",2297,833
"2021-06-04 18:25:01",83825,27370026,52,1,,"hot",2298,833
"2021-06-04 18:30:01",83826,27370026,51,1,,"hot",2299,833
"2021-06-04 18:35:01",83827,27370026,53,1,,"hot",2300,833
"2021-06-04 18:40:01",83828,27370026,54,1,,"hot",2300,833
"2021-06-04 18:45:01",83829,27370026,55,1,,"hot",2300,833
"2021-06-04 18:50:01",83830,27370026,54,1,,"hot",2300,833
"2021-06-04 18:55:01",83831,27370026,55,1,,"hot",2300,833
"2021-06-04 19:00:01",83832,27370026,54,1,,"hot",2300,833
"2021-06-04 19:05:01",83833,27370026,54,1,,"hot",2300,833
"2021-06-04 19:10:01",83834,27370026,53,1,,"hot",2300,833
"2021-06-04 19:15:02",83835,27370026,55,1,,"hot",2300,833
"2021-06-04 19:20:01",83836,27370026,56,1,,"hot",2300,833
"2021-06-04 19:25:01",83837,27370026,56,1,,"hot",2300,833
"2021-06-04 19:30:01",83838,27370026,54,1,,"hot",2300,833
"2021-06-04 19:35:01",83839,27370026,54,1,,"hot",2300,833
"2021-06-04 19:40:01",83840,27370026,55,1,,"hot",2300,833
"2021-06-04 19:45:01",83841,27370026,57,1,,"hot",2301,833
"2021-06-04 19:50:01",83842,27370026,57,1,,"hot",2301,833
"2021-06-04 19:55:01",83843,27370026,55,1,,"hot",2301,833
"2021-06-04 20:00:01",83844,27370026,56,1,,"hot",2301,833
"2021-06-04 20:05:01",83845,27370026,53,1,,"hot",2301,833
"2021-06-04 20:10:01",83846,27370026,55,1,,"hot",2301,835
"2021-06-04 20:15:01",83847,27370026,56,1,,"hot",2301,835
"2021-06-04 20:20:01",83848,27370026,55,1,,"hot",2301,835
"2021-06-04 20:25:01",83849,27370026,56,1,,"hot",2301,835
"2021-06-04 20:30:01",83850,27370026,54,1,,"hot",2301,835
"2021-06-04 20:35:01",83851,27370026,55,1,,"hot",2301,835
"2021-06-04 20:40:01",83852,27370026,55,1,,"hot",2301,835
"2021-06-04 20:45:01",83853,27370026,56,1,,"hot",2302,836
"2021-06-04 20:50:01",83854,27370026,56,1,,"hot",2303,836
"2021-06-04 20:55:01",83855,27370026,54,1,,"hot",2303,836
"2021-06-04 21:00:01",83856,27370026,55,1,,"hot",2303,836
"2021-06-04 21:05:01",83857,27370026,53,1,,"hot",2303,836
"2021-06-04 21:10:01",83858,27370026,55,1,,"hot",2303,836
"2021-06-04 21:15:01",83859,27370026,58,1,,"hot",2304,836
"2021-06-04 21:20:01",83860,27370026,59,1,,"hot",2305,836
"2021-06-04 21:25:02",83861,27370026,58,1,,"hot",2305,836
"2021-06-04 21:30:01",83862,27370026,58,1,,"hot",2305,836
"2021-06-04 21:35:01",83863,27370026,57,1,,"hot",2306,836
"2021-06-04 21:40:01",83864,27370026,55,1,,"hot",2306,836
"2021-06-04 21:45:01",83865,27370026,56,1,,"hot",2306,836
"2021-06-04 21:50:01",83866,27370026,56,1,,"hot",2306,836
"2021-06-04 21:55:01",83867,27370026,58,1,,"hot",2306,836
"2021-06-04 22:00:01",83868,27370026,60,1,,"hot",2306,836
"2021-06-04 22:05:01",83869,27370026,59,1,,"hot",2306,836
"2021-06-04 22:10:01",83870,27370026,59,1,,"hot",2306,836
"2021-06-04 22:15:01",83871,27370026,59,1,,"hot",2306,836
"2021-06-04 22:20:01",83872,27370026,58,1,,"hot",2306,836
"2021-06-04 22:25:02",83873,27370026,58,1,,"hot",2306,836
"2021-06-04 22:30:01",83874,27370026,59,1,,"hot",2306,836
"2021-06-04 22:35:01",83875,27370026,59,1,,"hot",2306,836
"2021-06-04 22:40:01",83876,27370026,62,1,,"hot",2306,836
"2021-06-04 22:45:01",83877,27370026,62,1,,"hot",2306,836
"2021-06-04 22:50:01",83878,27370026,61,1,,"hot",2306,836
"2021-06-04 22:55:01",83879,27370026,59,1,,"hot",2306,836
"2021-06-04 23:00:01",83880,27370026,63,1,,"hot",2307,836
"2021-06-04 23:05:01",83881,27370026,69,1,,"hot",2307,836
"2021-06-04 23:10:01",83882,27370026,69,1,,"hot",2307,836
"2021-06-04 23:15:01",83883,27370026,68,1,,"hot",2307,836
"2021-06-04 23:20:01",83884,27370026,68,1,,"hot",2307,836
"2021-06-04 23:25:01",83885,27370026,69,1,,"hot",2307,836
"2021-06-04 23:30:01",83886,27370026,69,1,,"hot",2308,836
"2021-06-04 23:35:01",83887,27370026,70,1,,"hot",2308,836
"2021-06-04 23:40:01",83888,27370026,72,1,,"hot",2308,836
"2021-06-04 23:45:01",83889,27370026,71,1,,"hot",2308,836
"2021-06-04 23:50:01",83890,27370026,70,1,,"hot",2308,836
"2021-06-04 23:55:01",83891,27370026,71,1,,"hot",2308,836
"2021-06-05 00:00:01",83892,27370026,71,1,,"hot",2308,836
"2021-06-05 00:05:01",83893,27370026,71,1,,"hot",2308,836
"2021-06-05 00:10:01",83894,27370026,71,1,,"hot",2308,836
"2021-06-05 00:15:01",83895,27370026,71,1,,"hot",2308,836
"2021-06-05 00:20:01",83896,27370026,71,1,,"hot",2308,836
"2021-06-05 00:25:01",83897,27370026,72,1,,"hot",2308,836
"2021-06-05 00:30:01",83898,27370026,68,1,,"hot",2308,836
"2021-06-05 00:35:01",83899,27370026,68,1,,"hot",2309,836
"2021-06-05 00:40:02",83900,27370026,70,1,,"hot",2309,836
"2021-06-05 00:45:01",83901,27370026,69,1,,"hot",2309,836
"2021-06-05 00:50:01",83902,27370026,70,1,,"hot",2309,836
"2021-06-05 00:55:01",83903,27370026,70,1,,"hot",2309,836
"2021-06-05 01:00:01",83904,27370026,70,1,,"hot",2309,836
"2021-06-05 01:05:01",83905,27370026,69,1,,"hot",2309,836
"2021-06-05 01:10:01",83906,27370026,69,1,,"hot",2309,836
"2021-06-05 01:15:01",83907,27370026,68,1,,"hot",2309,836
"2021-06-05 01:20:01",83908,27370026,66,1,,"hot",2309,836
"2021-06-05 01:25:01",83909,27370026,67,1,,"hot",2309,836
"2021-06-05 01:30:01",83910,27370026,66,1,,"hot",2309,836
"2021-06-05 01:35:01",83911,27370026,66,1,,"hot",2309,836
"2021-06-05 01:40:01",83912,27370026,67,1,,"hot",2309,836
"2021-06-05 01:45:01",83913,27370026,67,1,,"hot",2309,836
"2021-06-05 01:50:01",83914,27370026,69,1,,"hot",2309,836
"2021-06-05 01:55:01",83915,27370026,69,1,,"hot",2309,836
"2021-06-05 02:00:01",83916,27370026,68,1,,"hot",2309,836
"2021-06-05 02:05:01",83917,27370026,68,1,,"hot",2309,836
"2021-06-05 02:10:01",83918,27370026,69,1,,"hot",2309,836
"2021-06-05 02:15:02",83919,27370026,69,1,,"hot",2309,836
"2021-06-05 02:20:01",83920,27370026,69,1,,"hot",2309,836
"2021-06-05 02:25:01",83921,27370026,68,1,,"hot",2309,836
"2021-06-05 02:30:02",83922,27370026,68,1,,"hot",2309,836
"2021-06-05 02:35:01",83923,27370026,67,1,,"hot",2309,836
"2021-06-05 02:40:01",83924,27370026,68,1,,"hot",2309,836
"2021-06-05 02:45:01",83925,27370026,69,1,,"hot",2309,836
"2021-06-05 02:50:01",83926,27370026,69,1,,"hot",2309,836
"2021-06-05 02:55:01",83927,27370026,69,1,,"hot",2309,836
"2021-06-05 03:00:01",83928,27370026,69,1,,"hot",2309,836
"2021-06-05 03:05:01",83929,27370026,69,1,,"hot",2311,836
"2021-06-05 03:10:01",83930,27370026,69,1,,"hot",2311,836
"2021-06-05 03:15:01",83931,27370026,69,1,,"hot",2311,836
"2021-06-05 03:20:01",83932,27370026,69,1,,"hot",2311,836
"2021-06-05 03:25:01",83933,27370026,68,1,,"hot",2311,836
"2021-06-05 03:30:01",83934,27370026,69,1,,"hot",2312,836
"2021-06-05 03:35:01",83935,27370026,69,1,,"hot",2312,836
"2021-06-05 03:40:01",83936,27370026,70,1,,"hot",2312,836
"2021-06-05 03:45:01",83937,27370026,70,1,,"hot",2312,836
"2021-06-05 03:50:01",83938,27370026,71,1,,"hot",2312,836
"2021-06-05 03:55:02",83939,27370026,71,1,,"hot",2312,836
"2021-06-05 04:00:01",83940,27370026,71,1,,"hot",2312,836
"2021-06-05 04:05:01",83941,27370026,70,1,,"hot",2312,836
"2021-06-05 04:10:01",83942,27370026,70,1,,"hot",2312,836
"2021-06-05 04:15:02",83943,27370026,70,1,,"hot",2312,836
"2021-06-05 04:20:01",83944,27370026,70,1,,"hot",2312,836
"2021-06-05 04:25:01",83945,27370026,69,1,,"hot",2312,836
"2021-06-05 04:30:01",83946,27370026,68,1,,"hot",2312,836
"2021-06-05 04:35:01",83947,27370026,66,1,,"hot",2312,836
"2021-06-05 04:40:01",83948,27370026,66,1,,"hot",2313,836
"2021-06-05 04:45:01",83949,27370026,67,1,,"hot",2313,836
"2021-06-05 04:50:01",83950,27370026,67,1,,"hot",2313,836
"2021-06-05 04:55:01",83951,27370026,67,1,,"hot",2313,836
"2021-06-05 05:00:01",83952,27370026,66,1,,"hot",2313,836
"2021-06-05 05:05:01",83953,27370026,67,1,,"hot",2313,836
"2021-06-05 05:10:01",83954,27370026,66,1,,"hot",2313,836
"2021-06-05 05:15:01",83955,27370026,66,1,,"hot",2313,836
"2021-06-05 05:20:01",83956,27370026,65,1,,"hot",2313,836
"2021-06-05 05:25:01",83957,27370026,65,1,,"hot",2313,836
"2021-06-05 05:30:01",83958,27370026,63,1,,"hot",2313,836
"2021-06-05 05:35:01",83959,27370026,63,1,,"hot",2313,836
"2021-06-05 05:40:01",83960,27370026,64,1,,"hot",2313,836
"2021-06-05 05:45:01",83961,27370026,64,1,,"hot",2313,836
"2021-06-05 05:50:01",83962,27370026,63,1,,"hot",2313,836
"2021-06-05 05:55:01",83963,27370026,63,1,,"hot",2313,836
"2021-06-05 06:00:01",83964,27370026,64,1,,"hot",2313,836
"2021-06-05 06:05:01",83965,27370026,63,1,,"hot",2313,836
"2021-06-05 06:10:01",83966,27370026,64,1,,"hot",2314,836
"2021-06-05 06:15:01",83967,27370026,65,1,,"hot",2314,836
"2021-06-05 06:20:01",83968,27370026,64,1,,"hot",2315,836
"2021-06-05 06:25:01",83969,27370026,64,1,,"hot",2315,836
"2021-06-05 06:30:01",83970,27370026,64,1,,"hot",2315,836
"2021-06-05 06:35:01",83971,27370026,64,1,,"hot",2315,836
"2021-06-05 06:40:01",83972,27370026,66,1,,"hot",2315,836
"2021-06-05 06:45:01",83973,27370026,67,1,,"hot",2315,836
"2021-06-05 06:50:01",83974,27370026,67,1,,"hot",2315,836
"2021-06-05 06:55:01",83975,27370026,65,1,,"hot",2315,836
"2021-06-05 07:00:01",83976,27370026,65,1,,"hot",2315,836
"2021-06-05 07:05:01",83977,27370026,65,1,,"hot",2315,836
"2021-06-05 07:10:02",83978,27370026,65,1,,"hot",2315,836
"2021-06-05 07:15:01",83979,27370026,64,1,,"hot",2315,836
"2021-06-05 07:20:01",83980,27370026,63,1,,"hot",2315,836
"2021-06-05 07:25:01",83981,27370026,63,1,,"hot",2315,836
"2021-06-05 07:30:01",83982,27370026,63,1,,"hot",2315,836
"2021-06-05 07:35:01",83983,27370026,64,1,,"hot",2315,836
"2021-06-05 07:40:01",83984,27370026,64,1,,"hot",2315,836
"2021-06-05 07:45:01",83985,27370026,63,1,,"hot",2315,836
"2021-06-05 07:50:01",83986,27370026,64,1,,"hot",2315,836
"2021-06-05 07:55:01",83987,27370026,64,1,,"hot",2315,836
"2021-06-05 08:00:01",83988,27370026,64,1,,"hot",2315,836
"2021-06-05 08:05:01",83989,27370026,65,1,,"hot",2315,836
"2021-06-05 08:10:01",83990,27370026,65,1,,"hot",2315,836
"2021-06-05 08:15:01",83991,27370026,65,1,,"hot",2315,836
"2021-06-05 08:20:01",83992,27370026,65,1,,"hot",2315,837
"2021-06-05 08:25:01",83993,27370026,65,1,,"hot",2315,837
"2021-06-05 08:30:01",83994,27370026,64,1,,"hot",2315,837
"2021-06-05 08:35:01",83995,27370026,64,1,,"hot",2315,837
"2021-06-05 08:40:01",83996,27370026,64,1,,"hot",2315,837
"2021-06-05 08:45:01",83997,27370026,64,1,,"hot",2315,837
"2021-06-05 08:50:01",83998,27370026,66,1,,"hot",2315,837
"2021-06-05 08:55:01",83999,27370026,66,1,,"hot",2315,837
"2021-06-05 09:00:01",84000,27370026,65,1,,"hot",2315,837
"2021-06-05 09:05:01",84001,27370026,65,1,,"hot",2315,837
"2021-06-05 09:10:01",84002,27370026,65,1,,"hot",2315,837
"2021-06-05 09:15:02",84003,27370026,66,1,,"hot",2315,837
"2021-06-05 09:20:01",84004,27370026,65,1,,"hot",2315,837
"2021-06-05 09:25:01",84005,27370026,66,1,,"hot",2315,837
"2021-06-05 09:30:01",84006,27370026,65,1,,"hot",2315,837
"2021-06-05 09:35:01",84007,27370026,64,1,,"hot",2315,837
"2021-06-05 09:40:01",84008,27370026,64,1,,"hot",2315,837
